time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,CO2 - ET ,CO2 - MIN ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,MINVOL - MINVOL - 20816 ,O2 - INSP ,O2 - ET ,end challenge
1257.6,399,0,0.662505074,1.099574934,-0.21110975,1.762080007,0.662505074,1.099574934,-0.21110975,1.762080007,1.155392958,0.873199687,0.020797895,2.028592645,1.155392958,0.873199687,0.020797895,2.028592645,2.475123017,0.509085157,-0.06943617,2.984208174,3.739444037,0.284205187,0.027828774,4.023649224,72.1793925,32.4764572,104.6558497,0.689216413,-0.43706986,-0.43706986,0.282193271,0.282193271,1.96603786,3.455238849,8.133608052,8.390871567,8.345098403,8.656575346,11.17806128,12.18069912,9.730285837,9.656147313,0.126769841,0.129821418,0.104782044,0.096855683,10.45470892,25.07230125,35.52701017,29.70690433,30.06461289,21.87045323,51.93506612,1257.6,72.27631991,88.93976348,98.49210173,5.581139804,0.129702619,19.47038922,13.27577295,5.205917084,0.253437914,77.33221438,73.68782085,97.86778017,4.769703806,0.606978316,1843.612147,1821.619745,9.48915723,9.700512016,19.19559991,13.68441244,
1260.8,400,0,0.538838483,0.970769857,-0.160726755,1.50960834,0.538838483,0.970769857,-0.160726755,1.50960834,1.038884166,0.66569956,0.085954676,1.704583726,1.038884166,0.66569956,0.085954676,1.704583726,2.336793941,0.509023601,-0.093808225,2.845817542,3.515775535,0.180040004,0.053810245,3.69581554,72.38377862,32.44359348,104.8273721,0.69007664,-0.431931375,-0.431931375,0.373184606,0.373184606,1.827770341,3.335735531,8.13083457,8.392077879,8.255862762,8.805108852,11.16171189,12.18027621,9.634014746,9.841761626,0.126655971,0.129819633,0.106032779,0.095173877,10.13460052,25.16993455,35.30453507,29.10205054,29.74450449,21.96808653,51.71259102,1260.8,72.15485054,87.59713923,98.47369162,5.606552702,0.13366026,19.60017373,13.14052898,5.205411046,0.181327147,81.33986458,73.46238257,98.01644071,5.892067048,0.406197154,1858.594208,1850.232264,9.509772142,9.693522814,19.76652527,12.21439793,
1264,401,0,0.494355895,1.01912515,-0.136970777,1.513481045,0.494355895,1.01912515,-0.136970777,1.513481045,1.096490981,0.730188756,0.065841973,1.826679736,1.096490981,0.730188756,0.065841973,1.826679736,2.304415483,0.604172603,-0.092554897,2.908588086,3.494993845,0.220262641,0.069803593,3.715256486,72.35978143,32.70041092,105.0601924,0.688419852,-0.524769254,-0.524769254,0.366302225,0.366302225,1.700242881,3.274731205,8.069934643,8.419888068,8.096556773,8.628185987,11.10399851,12.21707218,9.470831576,9.680927181,0.127915053,0.129345289,0.108365049,0.09749463,11.01134985,25.14497,36.15631985,30.70550866,30.62125382,21.94312197,52.5643758,1264,70.16707392,84.24828311,98.47810713,5.650112122,0.133422481,19.74166136,13.06435839,5.202458352,0.135990714,80.4692426,75.33791464,98.10813699,5.732128587,0.259348371,1898.159764,1918.377344,9.562935238,9.694926396,20.13937553,12.44569874,
1267.2,402,0,0.55195862,1.02824218,-0.104354645,1.580200799,0.55195862,1.02824218,-0.104354645,1.580200799,1.315336646,0.926189003,-0.033893306,2.241525648,1.315336646,0.926189003,-0.033893306,2.241525648,2.446638284,0.636281365,-0.075711668,3.082919648,3.668378381,0.249023254,0.09441752,3.917401635,72.23899798,32.77223636,105.0112343,0.68757496,-0.47628356,-0.47628356,0.389147643,0.389147643,1.810356919,3.419355128,8.031438865,8.505897687,8.083036202,8.502403778,11.0637485,12.36313715,9.468500123,9.547193251,0.128698631,0.128207049,0.108701448,0.099030684,11.40527129,25.0692871,36.47455839,31.47982305,31.01517526,21.86743908,52.88261434,1267.2,70.10995667,82.10742353,98.51721551,5.676411599,0.132469084,19.803607,13.04582285,5.200763264,0.127462719,78.16672931,78.46271462,97.99545353,4.205919227,0.212597703,1948.732537,1990.633942,9.620336513,9.718428766,20.0950557,14.41727639,
1270.4,403,0,0.527119231,0.817423149,-0.05373037,1.34454238,0.527119231,0.817423149,-0.05373037,1.34454238,1.333046011,0.891019122,-0.087301837,2.224065132,1.333046011,0.891019122,-0.087301837,2.224065132,2.457837807,0.512283372,-0.074129315,2.970121179,3.59999451,0.105289571,0.13600214,3.70528408,72.38389435,32.1812456,104.56514,0.691650667,-0.290303918,-0.290303918,0.442026889,0.442026889,1.945554434,3.494704939,8.093591083,8.573701645,8.240262744,8.593739409,11.09568225,12.47632995,9.641794498,9.603910805,0.12715818,0.127298043,0.106543218,0.097567224,10.85787801,24.86931552,35.72719353,30.69592071,30.46778198,21.66746749,52.13524948,1270.4,73.05366022,83.20358461,98.55873893,5.659530528,0.132671103,19.78456229,13.0183643,5.212929307,0.138567361,78.02288593,79.6876259,97.74800467,2.081261493,0.277246315,1950.392209,1991.329002,9.620539754,9.71545195,19.68713688,17.12850934,
1273.6,404,0,0.387081859,0.593779297,-0.042451977,0.980861155,0.387081859,0.593779297,-0.042451977,0.980861155,1.046604141,0.612685911,-0.025620313,1.659290052,1.046604141,0.612685911,-0.025620313,1.659290052,2.191640178,0.380994551,-0.080667431,2.572634729,3.224486369,-0.058470792,0.164497354,3.166015577,72.79888541,31.17117088,103.9700563,0.699234272,-0.206697438,-0.206697438,0.43391823,0.43391823,1.810645628,3.28295716,8.147685519,8.565277281,8.381001974,8.652982068,11.10166557,12.42909488,9.802217665,9.600847787,0.125539568,0.127048133,0.104657927,0.096184231,10.38717971,24.70065111,35.08783081,30.0220153,29.99708368,21.49880308,51.49588676,1273.6,75.56389479,85.54111743,98.54596971,5.616565847,0.133457544,19.75307676,12.97283358,5.238486622,0.146950091,78.01823269,78.75917328,97.58381822,1.060339521,0.411467607,1854.079946,1890.534742,9.522889164,9.624930976,19.18452234,18.42570363,
1276.8,405,0,0.265600322,0.621606141,-0.110779892,0.887206462,0.265600322,0.621606141,-0.110779892,0.887206462,0.740261494,0.447994396,0.043339159,1.188255889,0.740261494,0.447994396,0.043339159,1.188255889,1.853653466,0.400121291,-0.075170435,2.253774756,2.914582247,-0.011353031,0.13974358,2.903229215,73.01582594,30.33042018,103.3462461,0.705271871,-0.356005819,-0.356005819,0.292267098,0.292267098,1.453532175,2.925935278,8.076083795,8.492059851,8.346231334,8.521326086,10.99816864,12.25197753,9.781913006,9.406137597,0.126550685,0.127404843,0.105321408,0.097172951,10.60510835,24.82856902,35.43367737,30.29501855,30.21501233,21.62672099,51.84173332,1276.8,75.70925675,86.58589759,98.47839169,5.591799471,0.133300788,19.74543252,12.960574,5.258099976,0.143111651,76.99956023,78.34673618,97.59094528,2.170904022,0.509109683,1705.843313,1757.58319,9.376741528,9.478238618,18.92706072,17.00798426,
1280,406,0,0.185801917,0.847077952,-0.216991235,1.03287987,0.185801917,0.847077952,-0.216991235,1.03287987,0.600439253,0.606044116,-0.009426503,1.206483369,0.600439253,0.606044116,-0.009426503,1.206483369,1.617201909,0.502770606,-0.068652051,2.119972515,2.809798925,0.182234792,0.069420731,2.992033717,72.74738253,30.09105908,102.8384416,0.706085305,-0.661276035,-0.661276035,-0.005604863,-0.005604863,1.114431303,2.627564133,8.008451497,8.383860011,8.178734644,8.42221942,10.94846572,12.06130172,9.599202485,9.303389584,0.128028867,0.128699947,0.107628596,0.098363648,11.06300307,25.07899409,36.14199716,30.87525493,30.67290704,21.87714607,52.55005311,1280,74.99284005,86.37750927,98.43203259,5.605675752,0.132576469,19.74781374,12.99311984,5.25782805,0.14156388,75.35545512,78.98009309,97.62772724,4.334451157,0.487729182,1610.86044,1675.239464,9.282105079,9.380117325,19.0731676,14.2477457,
1283.2,407,0,0.090710456,1.038066292,-0.283101907,1.128776748,0.090710456,1.038066292,-0.283101907,1.128776748,0.548717067,0.878153901,-0.123776374,1.426870968,0.548717067,0.878153901,-0.123776374,1.426870968,1.498126298,0.532584079,-0.077153056,2.030710376,2.745699709,0.281190865,0.018872657,3.026890575,72.24711987,30.52682386,102.7739437,0.701845119,-0.947355836,-0.947355836,-0.329436833,-0.329436833,0.965542219,2.464508844,8.105302696,8.288371815,8.060148644,8.554405825,11.09613073,11.97374243,9.432151479,9.51831982,0.126679783,0.13072998,0.108843757,0.097553324,11.20868904,25.06090711,36.26959615,31.15041401,30.81859302,21.85905908,52.6776521,1283.2,74.42855746,85.35171721,98.46333331,5.636077252,0.136530872,19.75330024,13.02801026,5.245655338,0.17370781,71.44197981,78.79685044,97.55862215,5.618522504,0.364798826,1611.38218,1629.077087,9.27729395,9.3780853,19.49192289,12.59911973,
1286.4,408,0,0.064760741,1.079523712,-0.272883549,1.144284453,0.064760741,1.079523712,-0.272883549,1.144284453,0.546979922,0.948942395,-0.129624265,1.495922317,0.546979922,0.948942395,-0.129624265,1.495922317,1.588814408,0.47686314,-0.089955789,2.065677548,2.76708291,0.22006978,0.042526045,2.987152689,71.82804091,31.25207866,103.0801196,0.695916754,-1.014762971,-1.014762971,-0.401962473,-0.401962473,1.111951269,2.54701313,8.207368102,8.28209606,8.114956385,8.724931284,11.19264693,12.0474811,9.430184175,9.789329566,0.124707859,0.131736599,0.107414141,0.096482933,10.96013536,24.90426624,35.8644016,30.86449268,30.57003933,21.70241821,52.27245755,1286.4,74.03006551,83.27834889,98.529637,5.65318835,0.152760789,19.77146699,13.03722172,5.237773092,0.250608626,67.56142943,77.54672972,97.4533318,5.536273832,0.218936602,1650.773002,1547.098678,9.309371871,9.412644798,19.92670649,12.66732399,
1289.6,409,0,0.224408895,1.015362394,-0.210175861,1.239771289,0.224408895,1.015362394,-0.210175861,1.239771289,0.680054853,0.828552521,-0.014353289,1.508607373,0.680054853,0.828552521,-0.014353289,1.508607373,1.964573076,0.456688974,-0.10098507,2.421262049,3.067567722,0.128879775,0.117104499,3.196447497,71.54182826,31.77065602,103.3124843,0.69166787,-0.7909535,-0.7909535,-0.148497668,-0.148497668,1.507884102,2.938687947,8.059894186,8.372825092,8.270689204,8.671456912,10.93434153,12.19754951,9.546672738,9.762178594,0.126522011,0.130533615,0.104713739,0.097489682,10.50418614,25.08994548,35.59413162,29.89388555,30.11409011,21.88809745,52.00218756,1289.6,74.55420293,82.02050016,98.55191382,5.654196922,0.179857057,19.7882172,13.0235082,5.239566697,0.337012972,70.27451838,76.31677627,97.42035517,5.104099826,0.136993284,1660.57819,1432.882559,9.315122492,9.411264044,20.15351495,13.15690659,
1292.8,410,0,0.463856857,0.92955125,-0.143601148,1.393408107,0.463856857,0.92955125,-0.143601148,1.393408107,0.924303593,0.806071143,0.04493504,1.730374737,0.924303593,0.806071143,0.04493504,1.730374737,2.390422819,0.553843628,-0.131219285,2.944266447,3.481761446,0.11216729,0.166828834,3.593928736,71.51625673,31.94051325,103.45677,0.690446868,-0.465694393,-0.465694393,0.11823245,0.11823245,1.836579191,3.369594156,7.791270371,8.440451672,8.332839578,8.491922018,10.55775886,12.24031681,9.610598956,9.540180947,0.130630823,0.128872355,0.103861737,0.099335078,10.21144316,25.55254147,35.76398463,28.93294252,29.82134713,22.35069345,52.17204058,1292.8,75.43219472,84.382305,98.51710391,5.65512338,0.198658254,19.76726624,12.99159636,5.244816107,0.384836035,76.79565166,75.0197312,97.36957921,5.07331139,0.182425381,1643.105627,1390.930186,9.291947375,9.384767561,20.04983075,13.145541,
1296,411,0,0.555393208,0.849456949,-0.108030512,1.404850157,0.555393208,0.849456949,-0.108030512,1.404850157,1.091751199,0.972381743,-0.044281459,2.064132942,1.091751199,0.972381743,-0.044281459,2.064132942,2.505041569,0.695383688,-0.182593821,3.200425257,3.587113541,0.16096517,0.149537971,3.748078711,71.97362363,31.74540079,103.7190244,0.693070628,-0.294063741,-0.294063741,0.119369456,0.119369456,1.809657881,3.42614837,7.776303274,8.388103854,8.234341737,8.429038199,10.58141301,12.12088067,9.565351953,9.433678988,0.131227255,0.129202142,0.105928016,0.099633824,10.51775067,25.63844229,36.15619295,29.36485987,30.12765464,22.43659426,52.5642489,1296,74.22826169,88.71846186,98.47178706,5.663767845,0.184056625,19.69763301,12.94847161,5.246001944,0.385808451,76.46314756,73.85814882,97.14619671,5.228044868,0.28803465,1663.614214,1508.704141,9.283497401,9.40393895,19.79787297,12.95053309,
1299.2,412,0,0.447400153,0.753310435,-0.114469262,1.200710588,0.447400153,0.753310435,-0.114469262,1.200710588,1.016169554,1.04620863,-0.137633859,2.062378184,1.016169554,1.04620863,-0.137633859,2.062378184,2.257718372,0.71263013,-0.210413408,2.970348502,3.271265804,0.207501768,0.095905739,3.478767572,72.74968117,31.06980892,103.8194901,0.6997813,-0.305910282,-0.305910282,-0.030039076,-0.030039076,1.545088241,3.063764035,8.065520762,8.296640917,8.132386318,8.448445092,11.01848454,12.00913414,9.526136596,9.419366016,0.127085411,0.13085913,0.108110958,0.098986244,11.37730391,25.06774269,36.4450466,31.40480465,30.98720788,21.86589466,52.85310255,1299.2,71.1686422,89.93526546,98.46174208,5.673923161,0.132311337,19.61200721,12.91000099,5.241727087,0.369020495,70.55307272,74.39780905,96.83791477,5.258149553,0.246192125,1766.969984,1742.499366,9.311747978,9.489350871,19.88325921,12.96461563,
1302.4,413,0,0.295616706,0.678065116,-0.157880419,0.973681822,0.295616706,0.678065116,-0.157880419,0.973681822,0.720823218,0.836929617,-0.076296205,1.557752835,0.720823218,0.836929617,-0.076296205,1.557752835,1.916602181,0.564057179,-0.186588965,2.48065936,2.834633781,0.2097822,0.058183441,3.044415981,73.3689883,30.23539359,103.6043819,0.707003969,-0.382448409,-0.382448409,-0.116106399,-0.116106399,1.352545002,2.624851581,8.32594591,8.314776831,8.173806842,8.383182888,11.37247015,12.08303874,9.57304748,9.307486734,0.123055632,0.131115653,0.107521115,0.099315115,12.0833802,24.3628585,36.4462387,33.33210832,31.69328417,21.16101047,52.85429465,1302.4,69.59759568,86.82919372,98.50610769,5.679295241,0.071310962,19.55637046,12.88713104,5.23643033,0.359011838,70.9613463,76.39303911,96.72272718,5.288393839,0.051744293,1880.104033,1920.741282,9.328529331,9.545583688,20.35387439,12.98213382,
1305.6,414,0,0.236359024,0.721224592,-0.213569828,0.957583616,0.236359024,0.721224592,-0.213569828,0.957583616,0.436871189,0.586303121,0.067847707,1.02317431,0.436871189,0.586303121,0.067847707,1.02317431,1.727344028,0.441536499,-0.151598373,2.168880527,2.604816579,0.216288495,0.043601297,2.821105074,73.57159306,30.00713786,103.5787309,0.708986547,-0.484865568,-0.484865568,-0.149431932,-0.149431932,1.285807529,2.388528084,8.351860369,8.443191057,8.276054715,8.313644895,11.39238716,12.29738237,9.623477966,9.21570285,0.122567923,0.129429344,0.105401076,0.099970631,12.02940094,24.11910168,36.14850262,33.49428904,31.63930491,20.91725366,52.55655857,1305.6,70.40546714,83.27794881,98.56548345,5.681382272,0.036164173,19.550328,12.88643246,5.234095752,0.360295974,78.02415968,77.22467224,96.90307201,5.362617682,0.142717127,1837.223156,1879.995588,9.254731798,9.44277496,20.29779698,12.91759479,
1308.8,415,0,0.213480814,0.853220593,-0.243727243,1.066701407,0.213480814,0.853220593,-0.243727243,1.066701407,0.356426849,0.570799305,0.110953952,0.927226154,0.356426849,0.570799305,0.110953952,0.927226154,1.671242179,0.495590488,-0.148490066,2.166832667,2.601349945,0.267403797,0.031835922,2.868753742,73.3306834,30.41849565,103.749179,0.705534559,-0.639739779,-0.639739779,-0.214372456,-0.214372456,1.175651692,2.333946148,8.284003396,8.52979156,8.268136585,8.430860099,11.31087294,12.42961587,9.569914839,9.380874008,0.123750382,0.128131688,0.104989989,0.098976799,11.43516343,24.30789173,35.74305516,32.28179232,31.0450674,21.1060437,52.1511111,1308.8,71.42781365,82.09667227,98.53740136,5.68410741,0.03791796,19.56675637,12.91827986,5.234000107,0.36777697,81.09394426,76.20857069,97.18286668,5.132131417,0.849072483,1610.787586,1665.594091,9.08690446,9.182205812,19.00676795,13.23473822,
1312,416,0,0.031746921,0.898178329,-0.246465208,0.92992525,0.031746921,0.898178329,-0.246465208,0.92992525,0.300611082,0.662498485,0.027984295,0.963109567,0.300611082,0.662498485,0.027984295,0.963109567,1.473268917,0.560519985,-0.148750425,2.033788902,2.475546513,0.234697802,0.039358782,2.710244315,72.70072465,30.4958504,103.1965751,0.703231722,-0.866431408,-0.866431408,-0.361887403,-0.361887403,0.912748932,2.24084871,8.265055369,8.46298725,8.143853369,8.635538504,11.29766184,12.31853551,9.434564319,9.654282415,0.124129516,0.128986697,0.106696958,0.097095079,11.02942118,24.57383127,35.60325245,31.31445323,30.63932515,21.37198325,52.0113084,1312,72.2272398,82.5544774,98.38331988,5.687310311,0.062270338,19.55846606,12.97964092,5.233740983,0.366985748,78.48881371,75.45977526,97.34217311,4.433326842,1.67417393,1462.701762,1557.950839,8.929103339,8.933727154,17.47671583,14.16080314,
1315.2,417,0,-0.371674715,0.824993879,-0.275350314,0.453319164,-0.371674715,0.824993879,-0.275350314,0.453319164,-0.067355645,0.618853417,-0.049438047,0.551497772,-0.067355645,0.618853417,-0.049438047,0.551497772,0.942230123,0.42582358,-0.115050218,1.368053702,1.9045145,-0.007349465,0.09643274,1.897165034,72.04904208,29.77948028,101.8285224,0.706090958,-1.196668594,-1.196668594,-0.686209062,-0.686209062,0.516406543,1.911863965,8.216249122,8.313017579,8.03795972,8.636435715,11.20887257,12.06133097,9.328209562,9.66337057,0.12459159,0.130878058,0.108265235,0.09719718,11.19810024,24.78922,35.98732024,31.39873466,30.80800421,21.58737197,52.39537618,1315.2,73.60912916,83.1056636,98.23870886,5.687489219,0.09280916,19.53341104,13.04534169,5.232866456,0.339099292,76.43744077,75.99294137,97.36633839,3.765114933,1.757448626,1612.496047,1713.059094,8.878689979,8.860669737,17.39014922,15.03511637,
1318.4,418,0,-0.726440566,0.822775227,-0.359190632,0.096334661,-0.726440566,0.822775227,-0.359190632,0.096334661,-0.596501577,0.51380374,-0.049562314,-0.082697837,-0.596501577,0.51380374,-0.049562314,-0.082697837,0.376620249,0.239171691,-0.084294856,0.615791939,1.190378495,-0.264318499,0.163500305,0.926059996,71.93809707,29.0105943,100.9486914,0.710799295,-1.549215794,-1.549215794,-1.110305317,-1.110305317,0.137448558,1.454696994,8.099857747,8.263071386,8.026985878,8.418258015,11.02617179,11.95275703,9.319812941,9.407252991,0.126106037,0.131283084,0.108468063,0.099600565,11.69458616,24.90700988,36.60159604,32.14769645,31.30449013,21.70516185,53.00965199,1318.4,74.0258042,82.61747587,98.26554108,5.683974845,0.124495115,19.5739489,13.09036435,5.232614963,0.289067781,75.26172884,76.8269716,97.34232882,3.703190296,1.064515265,1752.475384,1787.730639,8.91622239,8.944033281,18.67163905,15.1140237,
1321.6,419,0,-0.708079571,0.946449487,-0.435588074,0.238369916,-0.708079571,0.946449487,-0.435588074,0.238369916,-0.726986048,0.533673275,-0.030341595,-0.193312773,-0.726986048,0.533673275,-0.030341595,-0.193312773,0.282567913,0.262473004,-0.097814191,0.545040917,1.028186169,-0.225740742,0.161113071,0.802445428,72.42654625,28.73399578,101.160542,0.713959658,-1.654529058,-1.654529058,-1.260659323,-1.260659323,0.020094909,1.253926911,8.098373044,8.389677413,8.074398186,8.288900884,11.04097024,12.13609596,9.384736945,9.265172992,0.12633399,0.129358362,0.107958796,0.101106776,12.04815858,24.68118643,36.72934501,32.9762985,31.65806255,21.4793384,53.13740096,1321.6,72.28313138,80.64683107,98.42219237,5.682674986,0.156210659,19.71631607,13.09760422,5.236916651,0.252695838,74.0726911,77.24912967,97.28274426,3.937078149,0.413950698,1313.495492,1272.919488,8.953075092,9.034823043,19.64884667,14.8739343,
1324.8,420,0,-0.442289403,0.986439096,-0.427000887,0.544149694,-0.442289403,0.986439096,-0.427000887,0.544149694,-0.394087153,0.614623204,-0.051166792,0.22053605,-0.394087153,0.614623204,-0.051166792,0.22053605,0.588183701,0.378797623,-0.110880616,0.966981324,1.443761753,0.028195198,0.093371527,1.471956951,72.9063655,28.60827361,101.5146391,0.716128586,-1.428728499,-1.428728499,-1.008710357,-1.008710357,0.209386079,1.415566554,8.309814326,8.556397932,8.129529665,8.423735057,11.3504425,12.39382524,9.45567674,9.415930525,0.123359689,0.126989775,0.107303175,0.0995483,11.99115846,24.09077183,36.08193028,33.44246428,31.60106243,20.8889238,52.48998623,1324.8,71.01994664,78.97271513,98.52446729,5.689217011,0.182268285,19.84632599,13.05893998,5.251462285,0.25549871,77.20913795,76.93768483,97.1748919,3.47966384,0.29197118,383.1808103,327.3078138,8.945474264,9.043599492,19.60113685,15.67120869,
1328,421,0,-0.399445535,0.839564065,-0.347661651,0.44011853,-0.399445535,0.839564065,-0.347661651,0.44011853,-0.211580367,0.593924357,-0.087192827,0.38234399,-0.211580367,0.593924357,-0.087192827,0.38234399,0.685925294,0.286844655,-0.074109051,0.972769948,1.643325028,0.112466753,0.053142961,1.755791781,72.84066479,28.58843693,101.4291017,0.716079155,-1.2390096,-1.2390096,-0.805504724,-0.805504724,0.399080639,1.530858275,8.501817043,8.597704693,8.176672606,8.638825152,11.58970116,12.45703436,9.490041849,9.622453732,0.120194319,0.126398437,0.106459967,0.096746314,11.52608193,23.71482172,35.24090365,32.99174567,31.1359859,20.51297369,51.6489596,1328,72.28504207,80.03282017,98.50334142,5.69785589,0.196663673,19.81839791,13.01217484,5.273274507,0.283298402,82.33058804,75.90172393,97.10606359,2.151084618,0.376706983,-133.0504742,-159.7626247,8.90600645,9.004115582,19.4284592,17.66661717,
1331.2,422,0,-0.700191726,0.673970428,-0.271174414,-0.026221298,-0.700191726,0.673970428,-0.271174414,-0.026221298,-0.498765347,0.488177839,-0.084119701,-0.010587507,-0.498765347,0.488177839,-0.084119701,-0.010587507,0.385425361,0.053831921,-0.036183309,0.439257282,1.250050127,-0.086345132,0.091026579,1.163704996,72.36759904,29.09012159,101.4577206,0.711437366,-1.374162153,-1.374162153,-0.986943186,-0.986943186,0.33159344,1.336395259,8.415428265,8.534736622,8.19732088,8.701727118,11.4424053,12.3742445,9.477238387,9.644038803,0.121214688,0.12742692,0.105801627,0.095551771,10.83045785,24.08907254,34.9195304,31.41339655,30.44036183,20.88722452,51.32758634,1331.2,73.55022625,82.75076443,98.45299932,5.695892806,0.200358742,19.65654243,13.03525049,5.285547175,0.310805766,79.04817403,75.99366062,97.17559121,1.276068761,0.293737892,379.7479474,362.2545242,8.842752828,8.968393319,19.77761697,18.91673054,
1334.4,423,0,-0.932647803,0.601691446,-0.231143462,-0.330956357,-0.932647803,0.601691446,-0.231143462,-0.330956357,-0.811547443,0.392860135,-0.033509522,-0.418687307,-0.811547443,0.392860135,-0.033509522,-0.418687307,0.165212106,0.011558536,-0.060008588,0.176770643,0.879817398,-0.288157982,0.153500382,0.591659417,72.03412665,29.62458047,101.6587071,0.706965464,-1.53433925,-1.53433925,-1.204407578,-1.204407578,0.15365357,1.16797538,8.147601032,8.478072793,8.177337508,8.635625844,11.09187457,12.31805668,9.430978535,9.544549977,0.125517001,0.128519434,0.105822256,0.09605114,10.19208726,24.90914033,35.10122759,29.50677529,29.80199123,21.70729231,51.50928354,1334.4,72.61331574,83.63651341,98.45245231,5.682110365,0.199574592,19.52001313,13.13765252,5.275790453,0.335306678,69.34026916,78.7508545,97.30904901,2.144525036,0.144590823,1411.808392,1367.791197,8.756340014,8.93071102,20.16268308,17.60781123,
1337.6,424,0,-0.816042826,0.543874387,-0.221028546,-0.272168439,-0.816042826,0.543874387,-0.221028546,-0.272168439,-0.758944922,0.318931181,0.0260253,-0.440013742,-0.758944922,0.318931181,0.0260253,-0.440013742,0.305768243,0.188771682,-0.105768975,0.494539926,1.053264931,-0.271205558,0.167455003,0.782059373,72.10289263,29.16876402,101.2716566,0.710160206,-1.359917212,-1.359917212,-1.077876103,-1.077876103,0.116996561,1.324470489,7.999355565,8.408165886,8.160240494,8.592777943,10.91362656,12.21799171,9.41258671,9.496394076,0.128062773,0.129593357,0.106051981,0.096512929,9.89044952,25.41628754,35.30673706,28.49868907,29.50035349,22.21443952,51.71479301,1337.6,71.70150896,82.23279769,98.48460611,5.669570654,0.198945716,19.48813942,13.21786963,5.25523216,0.363672298,68.09726183,81.21397477,97.32862685,4.170006794,0.144407324,2023.017872,1954.160784,8.682140798,8.883530562,20.11809148,14.64285428,
1340.8,425,0,-0.610657406,0.493041088,-0.249805362,-0.117616318,-0.610657406,0.493041088,-0.249805362,-0.117616318,-0.61496412,0.277380201,0.050561198,-0.337583919,-0.61496412,0.277380201,0.050561198,-0.337583919,0.448823068,0.282231745,-0.098732225,0.731054812,1.352494251,-0.137011513,0.131535109,1.215482738,72.36954106,28.03170305,100.4012441,0.718395511,-1.103698495,-1.103698495,-0.892344321,-0.892344321,0.166591323,1.489505765,8.057401892,8.243216855,8.203882671,8.599580379,10.97016658,11.92880572,9.484936314,9.516658814,0.126847936,0.131674001,0.105706677,0.096532979,10.01580135,25.38382557,35.39962692,28.76061518,29.62570533,22.18197754,51.80768287,1340.8,72.76664082,81.36560204,98.51902433,5.666313558,0.19925719,19.50502657,13.20699806,5.245578308,0.390947028,76.56997445,79.15853817,97.22068413,5.569852336,0.246566013,1986.078517,1918.548354,8.676218662,8.878478029,19.92779132,12.60919261,
1344,426,0,-0.637059344,0.541271842,-0.317237579,-0.095787502,-0.637059344,0.541271842,-0.317237579,-0.095787502,-0.731644309,0.330404342,0.019164716,-0.401239967,-0.731644309,0.330404342,0.019164716,-0.401239967,0.263018473,0.170511027,-0.055802612,0.4335295,1.202707742,-0.085002315,0.098030784,1.117705428,72.66307149,27.47618048,100.139252,0.722861782,-1.178331186,-1.178331186,-1.06204865,-1.06204865,0.092507445,1.287710057,8.157741644,8.061016845,8.280462319,8.56566679,11.05941168,11.61265651,9.599831524,9.507268152,0.124663226,0.134041206,0.105010038,0.097210505,10.46014071,25.15739657,35.61753729,29.75344268,30.07004468,21.95554855,52.02559323,1344,73.75833948,82.22812117,98.5529615,5.666581965,0.199868855,19.52091652,13.17283979,5.250779978,0.41156764,79.47731635,74.32188569,97.155109,5.625700476,0.300102369,1775.656731,1723.595835,8.75057914,8.97018562,19.94578892,12.52898115,
